ngram,total_count,up_count,down_count,polarity_score,polarity
시초/NNG,22,11,7,1.5714285714285714,Hawkish
자나/NNG,35,14,7,2.0,Hawkish
장목/NNG,24,20,4,5.0,Hawkish
저점/NNG;하향/NNG,31,16,11,1.4545454545454546,Hawkish
가격/NNG;경기/NNG;둔화/NNG;우려/NNG,22,16,5,3.2,Hawkish
템플/NNG,224,124,67,1.8507462686567164,Hawkish
익일입금제/NNG,32,29,1,29.0,Hawkish
재정부채/NNG,45,34,5,6.8,Hawkish
청약가점제/NNG,105,55,37,1.4864864864864864,Hawkish
成/NNG,30,14,8,1.75,Hawkish
금리/NNG;인상/NNG;지준율/NNG;인상/NNG,83,49,24,2.0416666666666665,Hawkish
홈경기/NNG,38,20,14,1.4285714285714286,Hawkish
국채/NNG;위험/NNG,70,34,18,1.8888888888888888,Hawkish
청색/NNG,19,12,3,4.0,Hawkish
채권시장/NNG;경기/NNG;둔화/NNG,15,11,2,5.5,Hawkish
황부/NNG,53,38,13,2.923076923076923,Hawkish
금리/NNG;선제/NNG;인상/NNG,15,10,5,2.0,Hawkish
해서인지/XSV,34,19,11,1.7272727272727273,Hawkish
지표/NNG;금리/NNG;인상/NNG;지지/NNG,22,9,6,1.5,Hawkish
금리/NNG;인상/NNG;근거/NNG;강화/NNG,50,28,14,2.0,Hawkish
어닝쇼크/NNG;우려/NNG,21,11,4,2.75,Hawkish
수요측면/NNG;물가/NNG;압력/NNG,34,19,11,1.7272727272727273,Hawkish
예상밖/NNG;금리/NNG;인상/NNG,47,40,5,8.0,Hawkish
묶/NNG,15,10,4,2.5,Hawkish
청양/NNG,33,16,8,2.0,Hawkish
가점제/NNG,82,58,16,3.625,Hawkish
방배/NNG,41,22,13,1.6923076923076923,Hawkish
글로벌/NNG;경기/NNG;모멘텀/NNG;둔화/NNG,15,13,0,inf,Hawkish
제물/NNG,20,14,3,4.666666666666667,Hawkish
의정비/NNG,56,34,17,2.0,Hawkish
예선전/NNG,15,9,2,4.5,Hawkish
운용리스크/NNG,44,19,11,1.7272727272727273,Hawkish
소순환/NNG,43,26,14,1.8571428571428572,Hawkish
불행히/MAG,45,23,15,1.5333333333333334,Hawkish
시중/NNG;유동성/NNG;억제/NNG,19,11,6,1.8333333333333333,Hawkish
위험/NNG;약화/NNG,43,19,10,1.9,Hawkish
순차입/NNG,506,263,181,1.4530386740331491,Hawkish
위험자산/NNG;위험/NNG,16,13,2,6.5,Hawkish
안전자산/NNG;선호/NNG;증가/NNG,25,14,9,1.5555555555555556,Hawkish
이마/NNG,44,31,8,3.875,Hawkish
지단/NNG,24,19,2,9.5,Hawkish
프로필/NNG,21,11,4,2.75,Hawkish
사라지/NNG,20,10,6,1.6666666666666667,Hawkish
물가/NNG;고공행진/NNG,81,41,23,1.7826086956521738,Hawkish
콜/NNG;금리/NNG;급등/NNG,24,18,4,4.5,Hawkish
불안/NNG;부작용/NNG,15,8,6,1.3333333333333333,Hawkish
위험/NNG;효과/NNG,33,14,8,1.75,Hawkish
소비자/NNG;물가/NNG;오름/NNG;확대/NNG,20,13,5,2.6,Hawkish
보내오/VV,20,10,6,1.6666666666666667,Hawkish
경기/NNG;불확실성/NNG;확대/NNG,23,12,7,1.7142857142857142,Hawkish
눕/VV,153,69,48,1.4375,Hawkish
기대/NNG;인플레이션/NNG;우려/NNG,25,15,6,2.5,Hawkish
주춤/NNG;금리/NNG;인상/NNG,18,7,5,1.4,Hawkish
저평/NNG;줄/VV,34,16,10,1.6,Hawkish
규제감독/NNG,70,43,12,3.5833333333333335,Hawkish
국동/NNG,16,15,1,15.0,Hawkish
수입/NNG;넘/VV,19,9,6,1.5,Hawkish
유동성/NNG;팽창/NNG,65,35,21,1.6666666666666667,Hawkish
채권시장/NNG;환율/NNG;상승/NNG,16,10,5,2.0,Hawkish
가격/NNG;둔화/NNG,19,11,5,2.2,Hawkish
근원/NNG;물가/NNG;오르/VV,61,27,14,1.9285714285714286,Hawkish
이토/MAG,26,11,8,1.375,Hawkish
가격/NNG;억제/NNG,27,19,7,2.7142857142857144,Hawkish
인상/NNG;확산/NNG,18,11,5,2.2,Hawkish
시중/NNG;유동성/NNG;흡수/NNG,126,60,43,1.3953488372093024,Hawkish
지표/NNG;견고/NNG,38,18,11,1.6363636363636365,Hawkish
대출/NNG;재원/NNG;확보/NNG,25,12,9,1.3333333333333333,Hawkish
정기보수/NNG,28,18,7,2.5714285714285716,Hawkish
에비타/NNG,101,44,13,3.3846153846153846,Hawkish
원유/NNG;생산/NNG;차질/NNG,43,24,12,2.0,Hawkish
손익/NNG;감소/NNG,17,8,5,1.6,Hawkish
준비은행/NNG,44,24,16,1.5,Hawkish
맘껏/MAG,21,11,7,1.5714285714285714,Hawkish
자산/NNG;질/NNG;개선/NNG,19,12,4,3.0,Hawkish
펀더멘털/NNG;취약/NNG,61,31,20,1.55,Hawkish
반부/NNG,22,13,9,1.4444444444444444,Hawkish
당헌/NNG,26,11,6,1.8333333333333333,Hawkish
범했/VV,28,16,11,1.4545454545454546,Hawkish
객원/NNG,42,27,11,2.4545454545454546,Hawkish
펀더멘털/NNG;견실/NNG,15,10,4,2.5,Hawkish
신규/NNG;대출/NNG;급증/NNG,55,28,15,1.8666666666666667,Hawkish
종단/NNG,25,17,5,3.4,Hawkish
새겨야/VV,19,8,6,1.3333333333333333,Hawkish
士/NNG,30,15,6,2.5,Hawkish
채권/NNG;늘/VV,50,26,16,1.625,Hawkish
과학관/NNG,16,8,6,1.3333333333333333,Hawkish
오월/NNG,17,14,2,7.0,Hawkish
영사관/NNG,28,16,9,1.7777777777777777,Hawkish
수출/NNG;투자/NNG;호조/NNG,20,11,3,3.6666666666666665,Hawkish
매파/NNG;성향/NNG;강화/NNG,18,7,3,2.3333333333333335,Hawkish
물가/NNG;안정/NNG;아니/VCN,22,10,7,1.4285714285714286,Hawkish
기대수익/NNG;높/VA,24,13,8,1.625,Hawkish
교과목/NNG,15,7,5,1.4,Hawkish
터주/NNG,34,28,2,14.0,Hawkish
침체/NNG;피하/VV,17,9,6,1.5,Hawkish
자체브랜드/NNG,38,23,12,1.9166666666666667,Hawkish
준공후미분양/NNG,188,87,64,1.359375,Hawkish
완화/NNG;반대/NNG,33,16,10,1.6,Hawkish
박/MAG,23,13,3,4.333333333333333,Hawkish
보정/NNG,112,70,29,2.413793103448276,Hawkish
금리/NNG;인상/NNG;전망/NNG;금리/NNG;인상/NNG,20,10,6,1.6666666666666667,Hawkish
어투/NNG,15,10,2,5.0,Hawkish
흔쾌히/MAG,24,14,7,2.0,Hawkish
예고안/NNG,25,15,8,1.875,Hawkish
양복/NNG,18,10,5,2.0,Hawkish
공공/NNG;부채/NNG;감축/NNG,15,9,4,2.25,Hawkish
산업/NNG;긍정적/VAX,29,16,5,3.2,Hawkish
우려/NNG;지준율/NNG;인상/NNG,15,9,4,2.25,Hawkish
치뤄/VV,26,18,4,4.5,Hawkish
금리/NNG;인상/NNG;지준율/NNG;상향/NNG,20,12,5,2.4,Hawkish
단기물/NNG;불안/NNG,23,14,4,3.5,Hawkish
과도/NNG;성장/NNG,24,17,6,2.8333333333333335,Hawkish
크레딧/NNG;시장/NNG;약세/NNG,58,53,3,17.666666666666668,Hawkish
주택건설사업/NNG,22,13,3,4.333333333333333,Hawkish
차입매수/NNG,87,48,34,1.411764705882353,Hawkish
일시적/VAX;증가/NNG,18,11,3,3.6666666666666665,Hawkish
플러스/NNG;회복/NNG,15,9,4,2.25,Hawkish
단인/NNG,52,29,19,1.5263157894736843,Hawkish
가격/NNG;빠지/VV,61,29,21,1.380952380952381,Hawkish
주택대출시장/NNG,61,26,19,1.368421052631579,Hawkish
우려/NNG;벗어나/VV;못하/VX,23,11,8,1.375,Hawkish
개척단/NNG,25,11,4,2.75,Hawkish
모기지/NNG;상환/NNG;부담/NNG,44,22,16,1.375,Hawkish
화약/NNG,91,47,27,1.7407407407407407,Hawkish
금융시장/NNG;악재/NNG,55,22,15,1.4666666666666666,Hawkish
머니펀드/NNG,15,7,4,1.75,Hawkish
야마모토/NNG,44,9,6,1.5,Hawkish
금리/NNG;인상/NNG;조건/NNG;충족/NNG,36,18,6,3.0,Hawkish
유동성/NNG;급감/NNG,17,11,5,2.2,Hawkish
은정/NNG,16,8,5,1.6,Hawkish
기대/NNG;지수/NNG;최저/NNG,22,14,7,2.0,Hawkish
정보부족/NNG,37,19,13,1.4615384615384615,Hawkish
국민부담률/NNG,34,19,12,1.5833333333333333,Hawkish
제치/NNG,77,67,6,11.166666666666666,Hawkish
나모/NNG,38,19,14,1.3571428571428572,Hawkish
금리/NNG;많이/MAG;하락/NNG,56,28,12,2.3333333333333335,Hawkish
경기/NNG;둔화/NNG;불확실성/NNG,27,16,8,2.0,Hawkish
비용/NNG;구조/NNG;개선/NNG,22,16,5,3.2,Hawkish
절대/MAG;금리/NNG;낮/VA,29,14,10,1.4,Hawkish
완화/NNG;하락/NNG,30,15,8,1.875,Hawkish
호미/NNG,21,11,8,1.375,Hawkish
가래/NNG,27,14,10,1.4,Hawkish
최신형/NNG,24,12,4,3.0,Hawkish
주택담보대출/NNG;중단/NNG,21,12,8,1.5,Hawkish
문헌/NNG,15,12,1,12.0,Hawkish
이래라/VV,25,11,8,1.375,Hawkish
저래라/VV,17,8,6,1.3333333333333333,Hawkish
단기물/NNG;시장/NNG;불안/NNG,16,12,2,6.0,Hawkish
방사/NNG,33,13,9,1.4444444444444444,Hawkish
우려/NNG;투자심리/NNG;악화/NNG,19,11,5,2.2,Hawkish
보임/NNG,50,41,7,5.857142857142857,Hawkish
이익/NNG;추정/NNG;상향/NNG,24,15,4,3.75,Hawkish
국채선물/NNG;갭하락/NNG,21,12,3,4.0,Hawkish
경제/NNG;탄탄/NNG;성장/NNG,25,13,8,1.625,Hawkish
기대/NNG;금리/NNG;상승/NNG,37,24,8,3.0,Hawkish
경기/NNG;전망/NNG;악화/NNG,46,21,15,1.4,Hawkish
재무/NNG;안정성/NNG;저하/NNG,33,28,2,14.0,Hawkish
발행/NNG;힘들/VA,17,11,5,2.2,Hawkish
수출/NNG;가격/NNG;상승/NNG,50,31,16,1.9375,Hawkish
용병/NNG,34,21,9,2.3333333333333335,Hawkish
풀hd/NNG,19,9,4,2.25,Hawkish
미/NNG;금리/NNG;급등/NNG,59,36,13,2.769230769230769,Hawkish
금리/NNG;인상/NNG;유동성/NNG;흡수/NNG,20,12,7,1.7142857142857142,Hawkish
원자/NNG,53,33,18,1.8333333333333333,Hawkish
절상/NNG;속도/NNG;가속/NNG,19,11,5,2.2,Hawkish
막힘/VV,16,12,3,4.0,Hawkish
자금/NNG;조달/NNG;확대/NNG,29,15,8,1.875,Hawkish
신흥시장/NNG;통화/NNG;약세/NNG,21,11,6,1.8333333333333333,Hawkish
금리/NNG;인상/NNG;대출/NNG;금리/NNG;상승/NNG,16,10,2,5.0,Hawkish
판매가격/NNG;저조/NNG,20,11,6,1.8333333333333333,Hawkish
애도/NNG,29,18,9,2.0,Hawkish
작/NNG,345,296,31,9.548387096774194,Hawkish
업심/NNG,20,13,3,4.333333333333333,Hawkish
충위/NNG,17,9,6,1.5,Hawkish
원교/NNG,48,27,14,1.9285714285714286,Hawkish
의경/NNG,68,47,16,2.9375,Hawkish
역사박물관/NNG,17,10,6,1.6666666666666667,Hawkish
정보격차/NNG,26,14,10,1.4,Hawkish
문회/NNG,27,15,9,1.6666666666666667,Hawkish
fed/NNG;금리/NNG;인상/NNG;아니/VCN,25,13,7,1.8571428571428572,Hawkish
투자심리/NNG;제한/NNG,16,11,4,2.75,Hawkish
fed/NNG;경기/NNG;둔화/NNG;우려/NNG,23,12,9,1.3333333333333333,Hawkish
과잉/NNG;유동성/NNG;우려/NNG,53,31,18,1.7222222222222223,Hawkish
가격/NNG;개선/NNG,19,13,2,6.5,Hawkish
이알/NNG,15,10,3,3.3333333333333335,Hawkish
고물/NNG,52,36,10,3.6,Hawkish
상승률/NNG;저조/NNG,17,8,6,1.3333333333333333,Hawkish
의뢰인/NNG,45,32,9,3.5555555555555554,Hawkish
달아난/VV,32,18,11,1.6363636363636365,Hawkish
완만/NNG;속도/NNG;금리/NNG;인상/NNG,19,12,6,2.0,Hawkish
대출/NNG;수요/NNG;많/VA;않/VX,17,10,2,5.0,Hawkish
대출/NNG;축소/NNG,125,55,42,1.3095238095238095,Hawkish
강하/VA;fed/NNG;금리/NNG;인상/NNG,23,7,5,1.4,Hawkish
원주민/NNG,28,14,9,1.5555555555555556,Hawkish
북미자유무역협정/NNG,124,61,40,1.525,Hawkish
경쟁강도/NNG,51,37,9,4.111111111111111,Hawkish
언더/NNG,274,149,69,2.1594202898550723,Hawkish
파로/NNG,17,14,2,7.0,Hawkish
만/VA,23,12,9,1.3333333333333333,Hawkish
구토/NNG,27,14,8,1.75,Hawkish
산액/NNG,28,16,11,1.4545454545454546,Hawkish
다가갈수록/VV,46,25,13,1.9230769230769231,Hawkish
밀접히/MAG,22,9,6,1.5,Hawkish
예상/NNG;경기/NNG;둔화/NNG,16,10,5,2.0,Hawkish
대로/NNG,66,39,21,1.8571428571428572,Hawkish
분배금/NNG,129,72,19,3.789473684210526,Hawkish
신용위험/NNG;확대/NNG,73,49,19,2.5789473684210527,Hawkish
파마/NNG,32,17,11,1.5454545454545454,Hawkish
기대/NNG;후퇴/NNG,39,18,11,1.6363636363636365,Hawkish
인플레이션/NNG;매우/MAG;낮/VA,51,30,11,2.727272727272727,Hawkish
은행/NNG;스프레드/NNG;인상/NNG,33,14,10,1.4,Hawkish
비처/NNG,22,16,3,5.333333333333333,Hawkish
라선/NNG,15,9,4,2.25,Hawkish
章/NNG,16,9,6,1.5,Hawkish
결격/NNG,40,17,13,1.3076923076923077,Hawkish
어쨌든/MAG,40,26,9,2.888888888888889,Hawkish
위험/NNG;강화/NNG,25,15,8,1.875,Hawkish
국제/NNG;유가/NNG;원자재/NNG;가격/NNG;급등/NNG,19,10,7,1.4285714285714286,Hawkish
경기/NNG;금융안정/NNG,15,10,2,5.0,Hawkish
양시/NNG,33,19,10,1.9,Hawkish
첫눈/NNG,23,16,3,5.333333333333333,Hawkish
원자재/NNG;오르/VV,15,10,3,3.3333333333333335,Hawkish
공공요금/NNG;오르/VV,30,17,9,1.8888888888888888,Hawkish
낮/VA;기저효과/NNG,29,14,10,1.4,Hawkish
업황/NNG;호전/NNG,21,12,5,2.4,Hawkish
경기/NNG;지표/NNG;하락/NNG,19,12,6,2.0,Hawkish
거릴/XSV,29,15,10,1.5,Hawkish
대개/NNG,26,14,10,1.4,Hawkish
어렵/VA;반대/NNG,15,7,5,1.4,Hawkish
머신/NNG,41,19,11,1.7272727272727273,Hawkish
잦아질/VV,18,10,5,2.0,Hawkish
대적/NNG,29,25,2,12.5,Hawkish
pf/NNG;대출/NNG;부실/NNG,48,23,16,1.4375,Hawkish
개선/NNG;한계/NNG,23,12,8,1.5,Hawkish
접시/NNG,35,22,9,2.4444444444444446,Hawkish
핸드/NNG,29,15,11,1.3636363636363635,Hawkish
생산/NNG;증대/NNG,34,21,10,2.1,Hawkish
바이스/NNG,17,11,1,11.0,Hawkish
최악/NNG;넘/VV,22,12,9,1.3333333333333333,Hawkish
열린다고/VV,29,13,9,1.4444444444444444,Hawkish
대출/NNG;받/VV;쉽/VA;않/VX,22,11,6,1.8333333333333333,Hawkish
지수/NNG;증시/NNG;하락/NNG,18,10,6,1.6666666666666667,Hawkish
금리/NNG;목표/NNG;인상/NNG,23,15,5,3.0,Hawkish
주택/NNG;부진/NNG,24,13,9,1.4444444444444444,Hawkish
전산장애/NNG,52,35,12,2.9166666666666665,Hawkish
작/VA;우려/NNG,16,7,4,1.75,Hawkish
경제/NNG;과열/NNG;우려/NNG,18,10,5,2.0,Hawkish
자본/NNG;감소/NNG,122,59,37,1.5945945945945945,Hawkish
서든/NNG,17,11,5,2.2,Hawkish
달러원/NNG;소폭/MAG;오르/VV,17,8,4,2.0,Hawkish
납액/NNG,16,7,5,1.4,Hawkish
바캉스/NNG,19,12,1,12.0,Hawkish
자본/NNG;넘/VV,38,25,8,3.125,Hawkish
대상물/NNG,26,13,6,2.1666666666666665,Hawkish
정률/NNG,20,11,5,2.2,Hawkish
강전/NNG,32,14,10,1.4,Hawkish
國泰/NNG,25,11,7,1.5714285714285714,Hawkish
君/NNG,27,11,8,1.375,Hawkish
내비/NNG,47,23,15,1.5333333333333334,Hawkish
물가/NNG;불안/NNG;금리/NNG;인상/NNG,32,25,3,8.333333333333334,Hawkish
코루나/NNG,76,65,10,6.5,Hawkish
가격/NNG;매력/NNG;낮/VA,21,9,6,1.5,Hawkish
경제활동참가율/NNG;하락/NNG,48,23,14,1.6428571428571428,Hawkish
경제활동참가율/NNG;높/VA,19,11,5,2.2,Hawkish
취업자/NNG;늘/VV,55,26,19,1.368421052631579,Hawkish
물가/NNG;상승/NNG;일시적/VAX,28,14,6,2.3333333333333335,Hawkish
가격/NNG;상승/NNG;지지/NNG,67,29,22,1.3181818181818181,Hawkish
급락/NNG;타격/NNG,17,8,5,1.6,Hawkish
래트/NNG,18,12,0,inf,Hawkish
과잉/NNG;유동성/NNG;축소/NNG,27,19,7,2.7142857142857144,Hawkish
불안/NNG;인상/NNG,19,11,4,2.75,Hawkish
불확실성/NNG;해소/NNG;강세/NNG,18,11,4,2.75,Hawkish
금리/NNG;제한적/VAX;상승/NNG,25,12,8,1.5,Hawkish
무너진다는/VV,15,9,4,2.25,Hawkish
특정국/NNG,27,13,6,2.1666666666666665,Hawkish
수요/NNG;긍정적/VAX,20,11,5,2.2,Hawkish
하락/NNG;위험자산/NNG;선호/NNG,17,8,5,1.6,Hawkish
오버랩/NNG,45,22,15,1.4666666666666666,Hawkish
가격/NNG;상승/NNG;물가/NNG;상승/NNG;압력/NNG,28,13,8,1.625,Hawkish
소비자/NNG;심리/NNG;악화/NNG,22,8,5,1.6,Hawkish
필립스곡선/NNG,217,113,68,1.661764705882353,Hawkish
물가/NNG;목표/NNG;상회/NNG,16,11,2,5.5,Hawkish
인하/NNG;내리/VV,22,12,8,1.5,Hawkish
반등/NNG;전환/NNG,19,10,6,1.6666666666666667,Hawkish
떨쳐냈/VV,18,10,3,3.3333333333333335,Hawkish
숏세일/NNG,20,13,4,3.25,Hawkish
가짐/VV,17,14,2,7.0,Hawkish
주택/NNG;경기/NNG;우려/NNG,20,10,6,1.6666666666666667,Hawkish
슈팅/NNG,21,11,7,1.5714285714285714,Hawkish
호조/NNG;개선/NNG,16,13,1,13.0,Hawkish
부도기업/NNG,22,16,4,4.0,Hawkish
탈모/NNG,21,16,3,5.333333333333333,Hawkish
개도/NNG,24,14,9,1.5555555555555556,Hawkish
글로벌/NNG;경기/NNG;연착륙/NNG,17,10,6,1.6666666666666667,Hawkish
빠트리/VV,16,9,5,1.8,Hawkish
부의/NNG,35,12,9,1.3333333333333333,Hawkish
재수/NNG,84,29,16,1.8125,Hawkish
주실/NNG,87,35,13,2.6923076923076925,Hawkish
분뇨/NNG,45,21,14,1.5,Hawkish
부친/VV,66,32,17,1.8823529411764706,Hawkish
대전제/NNG,31,12,9,1.3333333333333333,Hawkish
불거/NNG,19,8,6,1.3333333333333333,Hawkish
송인/NNG,50,34,8,4.25,Hawkish
운용액/NNG,30,11,8,1.375,Hawkish
해류/NNG,18,13,3,4.333333333333333,Hawkish
재정/NNG;집행/NNG;확대/NNG,20,10,7,1.4285714285714286,Hawkish
채권시장/NNG;불확실성/NNG;해소/NNG,16,10,5,2.0,Hawkish
채권/NNG;금리/NNG;저점/NNG,37,19,13,1.4615384615384615,Hawkish
칠/XSV,28,18,9,2.0,Hawkish
건국/NNG,126,66,42,1.5714285714285714,Hawkish
인플레이션/NNG;상승/NNG;우려/NNG,59,31,17,1.8235294117647058,Hawkish
이익/NNG;호조/NNG,36,16,12,1.3333333333333333,Hawkish
채권시장/NNG;일드커브/NNG;플래트닝/NNG,18,14,2,7.0,Hawkish
영업이익/NNG;적자/NNG,27,14,5,2.8,Hawkish
산업분석/NNG,33,20,10,2.0,Hawkish
보수당/NNG,428,166,77,2.155844155844156,Hawkish
유산균/NNG,16,8,6,1.3333333333333333,Hawkish
사이다/NNG,92,40,29,1.3793103448275863,Hawkish
정보의비대칭성/NNG,43,22,16,1.375,Hawkish
의대/NNG,141,69,35,1.9714285714285715,Hawkish
미분양/NNG;위험/NNG,17,10,3,3.3333333333333335,Hawkish
안정성/NNG;취약/NNG,16,11,3,3.6666666666666665,Hawkish
롤링효과/NNG,34,34,0,inf,Hawkish
장기물/NNG;비중/NNG;늘/VV,26,16,5,3.2,Hawkish
파리/VV,31,17,11,1.5454545454545454,Hawkish
경기/NNG;지표/NNG;긍정적/VAX,16,8,3,2.6666666666666665,Hawkish
현금흐름/NNG;악화/NNG,25,13,7,1.8571428571428572,Hawkish
이익조정비율/NNG,75,40,25,1.6,Hawkish
상향수/NNG,26,17,7,2.4285714285714284,Hawkish
하향수/NNG,36,26,6,4.333333333333333,Hawkish
인플레이션/NNG;부담/NNG;크/VV,21,13,7,1.8571428571428572,Hawkish
전자무역/NNG,16,10,5,2.0,Hawkish
지정학/NNG;위험/NNG;증대/NNG,37,27,7,3.857142857142857,Hawkish
다당/NNG,22,20,0,inf,Hawkish
서비스업/NNG;확대/NNG,29,16,8,2.0,Hawkish
차주/NNG;부담/NNG,25,16,6,2.6666666666666665,Hawkish
개선/NNG;실적/NNG;개선/NNG,22,14,6,2.3333333333333335,Hawkish
월내/NNG,16,15,0,inf,Hawkish
예상/NNG;지연/NNG,24,10,7,1.4285714285714286,Hawkish
부담부증여/NNG,15,13,2,6.5,Hawkish
퇴설/NNG,38,21,9,2.3333333333333335,Hawkish
지정학/NNG;위험/NNG;증가/NNG,30,13,4,3.25,Hawkish
자판기/NNG,28,17,6,2.8333333333333335,Hawkish
지정학/NNG;위험/NNG;줄/VV,15,8,2,4.0,Hawkish
해국/NNG,39,18,8,2.25,Hawkish
棟/NNG,15,7,5,1.4,Hawkish
외/VV,29,22,3,7.333333333333333,Hawkish
아파트매매가격지수/NNG,43,22,12,1.8333333333333333,Hawkish
금리/NNG;변동성/NNG;축소/NNG,38,25,4,6.25,Hawkish
완만/NNG;속도/NNG;상승/NNG,19,7,5,1.4,Hawkish
읽혀/VV,20,11,6,1.8333333333333333,Hawkish
겁나/VV,36,19,10,1.9,Hawkish
금리/NNG;보합/NNG;상승/NNG,17,8,6,1.3333333333333333,Hawkish
포식자/NNG,20,17,1,17.0,Hawkish
단기/NNG;충격/NNG;그치/VV,27,17,5,3.4,Hawkish
드나들/VV,22,12,7,1.7142857142857142,Hawkish
국고채/NNG;금리/NNG;안정/NNG,19,9,2,4.5,Hawkish
앞둬/VV,89,36,27,1.3333333333333333,Hawkish
와이어/NNG,20,12,6,2.0,Hawkish
까다로워진/VA,25,13,9,1.4444444444444444,Hawkish
예식장/NNG,25,13,9,1.4444444444444444,Hawkish
자료상/NNG,29,25,4,6.25,Hawkish
간주임대료/NNG,29,20,7,2.857142857142857,Hawkish
제조업/NNG;고용/NNG;부진/NNG,16,6,4,1.5,Hawkish
일시적/VAX;추세/NNG,18,11,5,2.2,Hawkish
경기/NNG;불확실성/NNG;증가/NNG,29,24,4,6.0,Hawkish
이행보증금/NNG,46,22,14,1.5714285714285714,Hawkish
환부/NNG,43,24,17,1.411764705882353,Hawkish
은행/NNG;순이자마진/NNG;상승/NNG,19,10,5,2.0,Hawkish
신용위험/NNG;상승/NNG,51,39,9,4.333333333333333,Hawkish
국태/NNG,528,474,30,15.8,Hawkish
은행/NNG;대출/NNG;감소/NNG,22,12,5,2.4,Hawkish
금맥/NNG,25,12,6,2.0,Hawkish
기업/NNG;부채/NNG;증가/NNG,28,17,8,2.125,Hawkish
거위/NNG,33,18,9,2.0,Hawkish
포획/NNG,25,15,7,2.142857142857143,Hawkish
균주/NNG,18,12,5,2.4,Hawkish
주정/NNG,26,18,6,3.0,Hawkish
베어플래트닝/NNG,86,44,24,1.8333333333333333,Hawkish
금융시장/NNG;약세/NNG,19,12,2,6.0,Hawkish
앞당겨서/VV,19,10,6,1.6666666666666667,Hawkish
체감/NNG;경기/NNG;좋/VA;않/VX,22,11,7,1.5714285714285714,Hawkish
최대한/NNG;흡수/NNG,19,9,6,1.5,Hawkish
변동성/NNG;확대/NNG;위험/NNG,28,12,8,1.5,Hawkish
기대/NNG;채권시장/NNG;강세/NNG,29,14,8,1.75,Hawkish
혼용/NNG,18,8,6,1.3333333333333333,Hawkish
비바람/NNG,19,11,4,2.75,Hawkish
덜/NNG,24,10,5,2.0,Hawkish
위기/NNG;위험/NNG,26,12,9,1.3333333333333333,Hawkish
대북제재안/NNG,39,19,12,1.5833333333333333,Hawkish
국민운동/NNG,36,21,9,2.3333333333333335,Hawkish
외환시장/NNG;영향/NNG;줄/VV,19,9,5,1.8,Hawkish
으로/MAG,134,125,4,31.25,Hawkish
글로벌/NNG;경기/NNG;확장/NNG,32,21,6,3.5,Hawkish
지정학/NNG;위험/NNG;확산/NNG,24,10,5,2.0,Hawkish
경제/NNG;제재/NNG;강화/NNG,19,3,2,1.5,Hawkish
투자심리/NNG;저하/NNG,30,23,1,23.0,Hawkish
원화/NNG;절상/NNG;금리/NNG;인상/NNG,23,18,3,6.0,Hawkish
수익성/NNG;부정적/VAX,88,39,27,1.4444444444444444,Hawkish
탑다운/NNG,17,8,2,4.0,Hawkish
정책/NNG;우호적/VAX,16,10,3,3.3333333333333335,Hawkish
당금/NNG,26,20,2,10.0,Hawkish
비상회의/NNG,29,12,9,1.3333333333333333,Hawkish
대공원/NNG,18,10,4,2.5,Hawkish
장맛비/NNG,28,12,7,1.7142857142857142,Hawkish
별증/NNG,16,15,0,inf,Hawkish
급대/NNG,19,11,5,2.2,Hawkish
단기물/NNG;약세/NNG,158,93,39,2.3846153846153846,Hawkish
수출/NNG;환경/NNG;개선/NNG,17,10,5,2.0,Hawkish
민간/NNG;소비/NNG;줄/VV,19,10,4,2.5,Hawkish
위험자산/NNG;선호/NNG;높/VV,33,17,9,1.8888888888888888,Hawkish
제한해제/NNG,30,18,9,2.0,Hawkish
인상/NNG;가능성/NNG;없/VA,17,10,4,2.5,Hawkish
대손/NNG;부담/NNG,23,14,8,1.75,Hawkish
고정자산/NNG;투자/NNG;늘/VV,20,13,3,4.333333333333333,Hawkish
산업/NNG;타격/NNG,40,15,11,1.3636363636363635,Hawkish
단기물/NNG;강하/VA,24,12,6,2.0,Hawkish
부채/NNG;이자/NNG;부담/NNG,17,8,4,2.0,Hawkish
외항/NNG,19,10,6,1.6666666666666667,Hawkish
회유/NNG,56,29,20,1.45,Hawkish
경쟁률/NNG,76,34,21,1.619047619047619,Hawkish
불안/NNG;급등/NNG,17,8,6,1.3333333333333333,Hawkish
기준등급/NNG,135,127,1,127.0,Hawkish
주주지분/NNG,30,19,3,6.333333333333333,Hawkish
순현금/NNG,133,87,26,3.3461538461538463,Hawkish
보령/NNG,89,43,32,1.34375,Hawkish
주택담보대출/NNG;심사/NNG;강화/NNG,47,22,14,1.5714285714285714,Hawkish
내수/NNG;회복/NNG;약화/NNG,22,13,6,2.1666666666666665,Hawkish
자산시장/NNG;안정/NNG,23,11,8,1.375,Hawkish
고유동성/NNG;흡수/NNG,19,12,3,4.0,Hawkish
교단/NNG,26,13,7,1.8571428571428572,Hawkish
화약고/NNG,43,23,15,1.5333333333333334,Hawkish
킬로/NNG,20,13,4,3.25,Hawkish
건배/NNG,17,7,5,1.4,Hawkish
아이비/NNG,50,34,9,3.7777777777777777,Hawkish
주매/NNG,25,15,7,2.142857142857143,Hawkish
북결/NNG,20,16,2,8.0,Hawkish
법조인/NNG,33,15,11,1.3636363636363635,Hawkish
소각장/NNG,26,9,3,3.0,Hawkish
재정건전화계획/NNG,30,16,10,1.6,Hawkish
